Funds Center,Fund,Status,Document Identifier Code,Order Type,Purchasing Document,DoD Document Number,Storage Location,Short Text,FSC Code,Material,Delivery Date,Supply Category Material Code,MILSTRIP Status,Order Quantity,Order Unit,QTY Open,QTY Received,Requirement Priority,Net Order Price,Gross order value,Fund Code,Rec Code,Issuing Storage Loc.,QTY Intransit,QTY ISSUE (STO),Vendor,Advice Code,ARC,Del Ind,Delivery Completed,Project Code
A82BD,202010D19,Closed,A01,ZAR,7118901218,W90E2N90290010,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013690893,1/27/19,9T,,2,EA,0,2,2,20.96,41.92,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118901219,W90E2N90290011,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013690893,1/27/19,9T,,2,EA,0,2,2,20.96,41.92,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118901220,W90E2N90290012,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013690893,1/27/19,9T,,2,EA,0,2,2,20.96,41.92,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118901221,W90E2N90290013,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013690893,1/27/19,9T,,2,EA,0,2,2,20.96,41.92,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936371,W90E2N90300001,0BST,"COVER,ACCESS",5340,200000188,1/30/19,9T,,2,EA,0,2,5,236.00,472.00,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936372,W90E2N90300002,0BST,"COVER,ACCESS",5340,200000188,1/31/19,9T,,1,EA,0,1,5,236.00,236.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936373,W90E2N90300003,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219134360,1/31/19,9T,,1,EA,0,1,2,28.11,28.11,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936374,W90E2N90300004,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219134360,1/31/19,9T,,1,EA,0,1,2,28.11,28.11,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936415,W90E2N90300005,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219147420,1/31/19,9T,,1,EA,0,1,2,30.01,30.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936416,W90E2N90300006,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219147420,1/31/19,9T,,1,EA,0,1,5,30.01,30.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118936417,W90E2N90300007,0BST,"HOSE,NONMETALLIC",4720,200062058,1/31/19,9O,,1,EA,0,1,2,17.72,17.72,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7118942885,W90E2N90300008,0BST,"KEYBOARD,DATA ENTRY",5895,015372510,1/31/19,9Z,,1,EA,0,1,2,708.00,708.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZIIU,7118942891,W90E2N90300009,0BST,"CONTROL,INDICATOR",5895,013823221,1/29/19,9G,,1,EA,0,1,2,"2,720.00","2,720.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119009819,W90E2N90350001,0BST,GASKET,5330,123268884,2/1/19,9T,,1,EA,0,1,2,222.00,222.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119009820,W90E2N90350002,0BST,"FILTER,PARTICULATE",4240,015371797,2/7/18,9Z,,1,EA,0,1,2,20.90,20.90,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119011056,W90E2N90360001,0BST,"SONDENBAUGRUPPE,PR",6665,123266355,2/1/19,9Z,,1,EA,0,1,2,"32,367.00","32,367.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119097235,W90E2N90400001,0BST,BUMPER,5340,011858821,2/8/19,9T,,4,EA,0,4,5,5.08,20.32,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119097236,W90E2N90400002,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,015548341,2/8/19,9T,,4,EA,0,4,5,20.16,80.64,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119097237,W90E2N90400003,0BST,BUMPER,5340,011867658,2/8/19,9T,,2,EA,0,2,5,5.73,11.46,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146898,W90E2N90440001,0BST,"ROD,ALIGNING,VEHICULAR AXLE",2530,013634345,2/8/19,9K,,1,EA,0,1,5,323.74,323.74,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146899,W90E2N90440002,0BST,"SEAL,CONICAL,FLAREDTUBE FITTING",4730,009987372,2/10/19,9B,,4,EA,0,4,2,0.73,2.92,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146900,W90E2N90440003,0BST,"SEAL,CONICAL,FLAREDTUBE FITTING",4730,009987372,2/10/19,9B,,4,EA,0,4,2,0.73,2.92,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146901,W90E2N90440004,0BST,"SEAL,CONICAL,FLAREDTUBE FITTING",4730,009987372,2/10/19,9B,,4,EA,0,4,5,0.73,2.92,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146902,W90E2N90440005,0BST,"SEAL,CONICAL,FLAREDTUBE FITTING",4730,009987372,2/10/19,9B,,4,EA,0,4,5,0.73,2.92,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146903,W90E2N90440006,0BST,O-RING,5331,014722716,2/10/19,9T,,4,EA,0,4,2,0.09,0.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146904,W90E2N90440007,0BST,O-RING,5331,014722716,2/10/19,9T,,4,EA,0,4,2,0.09,0.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146905,W90E2N90440008,0BST,O-RING,5331,014722716,2/10/19,9T,,4,EA,0,4,5,0.09,0.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146906,W90E2N90440009,0BST,O-RING,5331,014722716,2/10/19,9T,,4,EA,0,4,5,0.09,0.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146907,W90E2N90440010,0BST,"TANK,RADIATOR,OVERFLOW",2930,219134729,2/13/19,9K,,1,EA,0,1,2,382.00,382.00,J,F,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146908,W90E2N90440011,0BST,O-RING,5331,014722716,2/13/19,9T,,4,EA,0,4,5,0.09,0.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119146909,W90E2N90440012,0BST,O-RING,5331,014722716,2/13/19,9T,,4,EA,0,4,5,0.09,0.36,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119161249,W90E2N90460001,0BST,"PLATE,MOUNTING",5340,251506488,2/14/19,9M,,1,EA,0,1,5,45.58,45.58,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119161250,W90E2N90460002,0BST,THUMBSCREW,5305,251506295,2/14/19,9T,,1,EA,0,1,5,28.87,28.87,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119161251,W90E2N90460003,0BST,"VACUUM PUMP UNIT,ROTARY",4310,013643370,2/15/19,9B,,1,EA,0,1,5,366.01,366.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119161252,W90E2N90460004,0BST,KNOB,5355,014811327,2/15/19,9T,B7,1,EA,0,1,5,6.01,6.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119161253,W90E2N90460005,0BST,"WASHER,FLAT",5310,011550052,2/15/19,9T,,2,EA,0,2,5,0.41,0.82,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119161254,W90E2N90460006,0BST,"COUPLING HALF,QUICKDISCONNECT",4730,015526110,2/15/19,9Z,,1,EA,0,1,5,256.00,256.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119182085,W90E2N90450001,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,013179640,2/14/19,9T,,1,EA,0,1,2,24.81,24.81,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119182086,W90E2N90450002,0BST,"VALVE,VACUUM BREAKING",4820,008561722,2/14/19,9B,,1,EA,0,1,2,12.01,12.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119182087,W90E2N90450003,0BST,"FAUCET,SINGLE",4510,014330396,2/14/19,9B,,4,EA,0,4,2,65.62,262.48,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119189455,W90E2N90460007,0BST,"CASE,ACCESSORIES",6665,015526108,2/15/19,9Z,,1,EA,0,1,5,460.00,460.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119231057,W90E2N90510001,0BST,"PRINTER,ASSEMBLY",7025,015727084,2/15/19,9Z,,1,EA,0,1,5,"5,275.00","5,275.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119231058,W90E2N90510002,0BST,"GAGE,COMPOUND PRESSURE-VACUUM,DIAL IND",6685,015526111,2/15/19,9Z,,1,EA,0,1,5,"1,554.00","1,554.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119231059,W90E2N90510003,0BST,"BRACKET,MOUNTING",5340,015916302,2/15/19,9O,,2,EA,0,2,5,737.00,"1,474.00",J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119273290,W90E2N90540018,0BST,O-RING,5331,014900784,2/24/19,9T,,8,EA,0,8,2,0.23,1.84,J,Z,WHQ1,0,8,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119286404,W90E2N90530001,0BST,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRI",6150,015810113,2/21/19,9O,,1,EA,0,1,5,230.00,230.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294827,W90E2N90540002,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,014699208,2/22/19,9B,,1,EA,0,1,2,11.21,11.21,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294830,W90E2N90540005,0BST,"BOLT,MACHINE",5306,013890139,2/23/19,9T,,3,EA,0,3,5,0.45,1.35,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294831,W90E2N90540006,0BST,"NUT,SELF-LOCKING,EXTENDED WASHER,HEXAG",5310,013699522,2/23/19,9T,,3,EA,0,3,5,0.30,0.90,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294832,W90E2N90540007,0BST,"BOLT,FLUID PASSAGE",4730,014538880,2/23/19,9B,,2,EA,0,2,2,17.16,34.32,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294833,W90E2N90540008,0BST,"SPACER,SLEEVE",5365,015677418,2/23/19,9T,,2,EA,0,2,5,5.61,11.22,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294834,W90E2N90540009,0BST,"BOLT,MACHINE",5306,013770960,2/23/19,9T,,2,EA,0,2,5,0.32,0.64,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294835,W90E2N90540010,0BST,"BOLT,MACHINE",5306,013770960,2/23/19,9T,,2,EA,0,2,2,0.32,0.64,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294836,W90E2N90540011,0BST,"SPACER,SLEEVE",5365,015677418,2/23/19,9T,,2,EA,0,2,2,5.61,11.22,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294837,W90E2N90540012,0BST,"BOLT,MACHINE",5306,013890139,2/23/19,9T,,3,EA,0,3,2,0.45,1.35,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294838,W90E2N90540013,0BST,"BRACKET,VEHICULAR COMPONENTS",2590,015677836,2/23/19,9K,,1,EA,0,1,2,11.88,11.88,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294839,W90E2N90540014,0BST,"NUT,SELF-LOCKING,EXTENDED WASHER,HEXAG",5310,013699522,2/23/19,9T,,3,EA,0,3,2,0.30,0.90,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294840,W90E2N90540015,0BST,"BOLT,FLUID PASSAGE",4730,014538880,2/23/19,9B,,10,EA,0,10,2,17.16,171.60,J,Z,WHQ1,0,10,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294841,W90E2N90540016,0BST,"SEAL,NONMETALLIC SPECIAL SHAPED SECTIO",5330,219134360,2/24/19,9T,,1,EA,0,1,5,28.11,28.11,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119294842,W90E2N90540017,0BST,"VALVE ASSEMBLY,MANIFOLD",4820,015526112,2/24/19,9Z,,1,EA,0,1,5,494.00,494.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119322392,W90E2N90570002,0BST,"KIT,SYRING,VALVE8",6665,015424483,2/24/19,9Z,,1,EA,0,1,5,"4,089.00","4,089.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119322395,W90E2N90570005,0BST,"KIT,SYRING,VALVE8",6665,015424483,2/24/19,9Z,,1,EA,0,1,5,"4,089.00","4,089.00",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119323459,W90E2N90570008,0BST,"MANIFOLD ASSEMBLY,HYDRAULIC",4730,015678670,2/23/19,9B,,1,EA,0,1,5,"1,774.31","1,774.31",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119323460,W90E2N90570009,0BST,"MANIFOLD ASSEMBLY,HYDRAULIC",4730,015678670,2/23/19,9B,,1,EA,0,1,2,"1,774.31","1,774.31",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119349409,W90E2N90580001,0BST,"SLEEVE,COMPRESSION,",4730,015708523,2/28/19,9B,,1,EA,0,1,5,12.23,12.23,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119349410,W90E2N90580002,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,015740148,2/28/19,9B,,1,EA,0,1,5,47.39,47.39,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119364844,W90E2N90580003,0BST,"BATTERY,STORAGE",6140,014851472,2/28/19,9G,,4,EA,0,4,2,328.91,"1,315.64",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119364845,W90E2N90580004,0BST,"BATTERY,STORAGE",6140,014851472,2/28/19,9G,,4,EA,0,4,2,328.91,"1,315.64",J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119548864,W90E2N90710001,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,013604360,3/13/19,9B,,1,EA,0,1,2,58.54,58.54,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119548865,W90E2N90710002,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,010226016,3/13/19,9B,,1,EA,0,1,2,97.68,97.68,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119569403,W90E2N90730001,0BST,"SCREW,SHOULDER",5305,121784746,3/15/19,9T,,2,EA,0,2,5,2.25,4.50,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119569404,W90E2N90730002,0BST,"SCREW,CAP,HEXAGON HEAD",5305,121556878,3/15/19,9T,,2,EA,0,2,5,1.31,2.62,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119569737,W90E2N90720001,0BST,"SCREW,SHOULDER",5305,121784746,3/14/19,9T,,2,EA,0,2,5,2.25,4.50,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119569738,W90E2N90720002,0BST,"SCREW,CAP,HEXAGON HEAD",5305,121556878,3/14/19,9T,,2,EA,0,2,5,1.31,2.62,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119577754,W90E2N90720004,0BST,"LEVER ASSEMBLY,MANUAL CONTROL",3040,015964500,3/13/19,9K,,1,EA,0,1,2,157.62,157.62,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119601466,W90E2N90730003,0BST,"CABLE ASSEMBLY,POWER,ELECTRICAL,BRANCH",6150,014565912,3/9/19,9G,,4,EA,0,4,2,147.85,591.40,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119601468,W90E2N90730005,0BST,"WHEEL,PNEUMATIC TIRE",2530,015427405,3/13/19,9K,,1,AY,0,1,5,"1,000.00","1,000.00",J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119790806,W90E2N90870001,0BST,"HOUSING,ELECTRONICCOMPONENTS",5999,015732154,3/14/19,9O,,1,EA,0,1,2,"25,399.00","25,399.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Open,A01,ZAR,7119800400,W90E2N90870002,0BST,"BRACKET,MOUNTING",5340,123133672,3/15/19,9T,B7,1,EA,1,0,5,488.00,488.00,J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D19,Open,A01,ZAR,7119800401,W90E2N90870003,0BST,"BRACKET,MOUNTING",5340,123133672,3/15/19,9T,B7,1,EA,1,0,5,488.00,488.00,J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D19,Closed,A01,ZAR,7119800402,W90E2N90870004,0BST,"CABLE ASSEMBLY-SWITCH,ELECTRICAL",6150,219215558,3/15/19,9G,,1,EA,0,1,5,386.00,386.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119800403,W90E2N90870005,0BST,"CABLE ASSEMBLY-SWITCH,ELECTRICAL",6150,219215560,3/15/19,9G,,1,EA,0,1,5,345.00,345.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119800404,W90E2N90870006,0BST,"CABLE ASSEMBLY-SWITCH,ELECTRICAL",6150,219215561,3/15/19,9G,,1,EA,0,1,5,380.00,380.00,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119803003,W90E2N90870007,0BST,ANTENNA,5985,011839462,3/14/19,9G,,1,EA,0,1,5,405.20,405.20,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119805025,W90E2N91570001,0BST,"COMPRESSOR,ROTARY",4310,015700434,6/7/19,9B,,1,EA,0,1,2,428.27,428.27,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821145,W90E2N90910001,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,2,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821146,W90E2N90910002,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821147,W90E2N90910003,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821148,W90E2N90910004,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821149,W90E2N90910005,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821150,W90E2N90910006,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821151,W90E2N90910007,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119821152,W90E2N90910008,0BST,"BATTERY,NONRECHARGEABLE",6135,013702599,4/2/19,9G,,2,EA,0,2,5,1.88,3.76,J,A,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119868678,W90E2N90930001,0BST,"BATTERY,STORAGE",6140,014904316,4/2/19,9G,,5,EA,0,5,2,176.25,881.25,J,Z,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119868679,W90E2N90930002,0BST,"BATTERY,STORAGE",6140,014904316,4/2/19,9G,,5,EA,0,5,2,176.25,881.25,J,Z,WHQ1,0,5,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119868680,W90E2N90930003,0BST,"BATTERY,STORAGE",6140,014904316,4/2/19,9G,,6,EA,0,6,2,176.25,"1,057.50",J,Z,WHQ1,0,6,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119974381,W90E2N91000001,0BST,"VALVE,LINEAR,DIRECTIONAL CONTROL",4820,008572737,4/11/19,9K,,1,EA,0,1,2,25.56,25.56,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119996540,W90E2N91000002,0BST,"CYLINDER ASSEMBLY,ACTUATING,LINEAR",3040,200083702,3/31/19,9O,,8,EA,0,8,5,448.00,"3,584.00",J,Z,WHQ1,0,8,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119997845,W90E2N91010001,0BST,WHEEL AND RUNFLAT,2530,014935859,4/11/19,9K,,4,AY,0,4,2,"2,056.00","8,224.00",J,H,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7119997846,W90E2N91010002,0BST,TRANSMISSION,2520,014936003,4/11/19,9K,,1,EA,0,1,2,"3,443.21","3,443.21",J,,WHQ1,0,1,PLANT2001,,,,X,
A82BD,202010D19,Closed,A01,ZAR,7120103134,W90E2N91090001,0BST,"RELAY,ELECTROMAGNETIC",5945,012436196,4/20/19,9K,,1,EA,0,1,2,43.83,43.83,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119267,W90E2N91090002,0BST,"INSULATION,VEHICULAR",2540,219215760,4/20/19,9K,,1,EA,0,1,2,69.87,69.87,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119268,W90E2N91090003,0BST,"INSULATION,VEHICULAR",2540,219215734,4/20/19,9K,,1,EA,0,1,2,29.52,29.52,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119269,W90E2N91090004,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,219145267,4/20/19,9B,,1,EA,0,1,2,14.31,14.31,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119270,W90E2N91090005,0BST,"VALVE,LINEAR,DIRECTIONAL CONTROL",4820,008572737,4/20/19,9K,,1,EA,0,1,2,25.56,25.56,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119271,W90E2N91090006,0BST,"HOSE ASSEMBLY,NONME",4720,219134714,4/20/19,9B,,1,EA,0,1,2,29.28,29.28,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119272,W90E2N91090007,0BST,"PAD,CUSHIONING",2590,219145274,4/20/19,9K,,2,EA,0,2,2,1.96,3.92,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119273,W90E2N91090008,0BST,"INSULATION,VEHICULAR",2540,219215493,4/20/19,9K,,1,EA,0,1,2,56.18,56.18,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120119274,W90E2N91090009,0BST,"INSULATION,VEHICULAR",2540,219147945,4/20/19,9K,,1,EA,0,1,2,90.45,90.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120132815,W90E2N91090010,0BST,"HOSE,PREFORMED",4720,014599860,4/20/19,9K,,1,EA,0,1,2,97.83,97.83,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D19,Closed,A01,ZAR,7120132816,W90E2N91090011,0BST,"HOSE ASSEMBLY,METALLIC",4720,219204372,4/20/19,9B,,1,EA,0,1,2,83.66,83.66,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
